TamArray,NumAsig,NumComp,Tiempo(ns)
73,"563","473","7376.0"
73,"617","508","6618.0"
73,"578","487","7264.0"
73,"516","445","7393.0"
73,"561","465","6381.0"
73,"568","516","7278.0"
73,"565","519","7016.0"
73,"589","489","6312.0"
73,"618","511","5588.0"
73,"625","589","6651.0"
73,"533","477","7176.0"
73,"525","421","6258.0"
73,"685","568","6048.0"
73,"601","473","6623.0"
73,"547","477","7030.0"
73,"552","428","6027.0"
73,"702","623","6524.0"
73,"524","441","7052.0"
73,"641","549","7333.0"
73,"622","538","6625.0"
