TamArray,NumAsig,NumComp,Tiempo(ns)
500000,"8613152","10990566","8.3079828E7"
500000,"8621603","10940114","8.560931E7"
500000,"8580486","11191914","8.6919636E7"
500000,"8558445","11335347","8.8870658E7"
500000,"8566731","11259052","8.264793E7"
500000,"8547130","11393162","8.6139495E7"
500000,"8601614","11113397","8.5672429E7"
500000,"8574532","11314794","8.7155283E7"
500000,"8581993","11230282","9.4632443E7"
500000,"8588557","11144988","8.5011771E7"
500000,"8576870","11219936","8.73875E7"
500000,"8618860","10969102","8.7111672E7"
500000,"8638313","10858984","8.3141223E7"
500000,"8592200","11060380","8.1409763E7"
500000,"8668993","10720777","8.8848826E7"
500000,"8616033","11048200","8.7566319E7"
500000,"8632147","10857806","8.2324684E7"
500000,"8626862","10852461","8.5712348E7"
500000,"8583120","11269496","8.6453204E7"
500000,"8611143","11098788","8.5463634E7"
