TamArray,NumAsig,NumComp,Tiempo(ns)
80000,"1225626","1499346","1.1749947E7"
80000,"1230142","1482220","1.2093185E7"
80000,"1227034","1496053","1.1614488E7"
80000,"1224572","1507418","1.1395239E7"
80000,"1230002","1504485","1.1774759E7"
80000,"1227318","1511872","1.1959898E7"
80000,"1229107","1566707","1.1412324E7"
80000,"1218845","1555993","1.1362221E7"
80000,"1212610","1600684","1.1249568E7"
80000,"1225044","1520496","1.1472486E7"
80000,"1227653","1508481","1.1538226E7"
80000,"1232716","1475038","1.1527213E7"
80000,"1225975","1528540","1.101838E7"
80000,"1223517","1542409","1.1115177E7"
80000,"1226588","1508708","1.1408133E7"
80000,"1227008","1529070","1.1924197E7"
80000,"1218864","1549622","1.1820922E7"
80000,"1230233","1496676","1.1533349E7"
80000,"1227102","1519228","1.1401522E7"
80000,"1216895","1606100","1.3113431E7"
