TamArray,NumAsig,NumComp,Tiempo(ns)
100000,"1564889","1896441","1.4889129E7"
100000,"1561687","1933064","1.4843173E7"
100000,"1565471","1872256","1.5066146E7"
100000,"1562892","1902603","1.7999719E7"
100000,"1557351","1890783","1.8287226E7"
100000,"1548543","2005651","1.8101479E7"
100000,"1556907","1944810","1.8086688E7"
100000,"1558244","1921524","1.8482786E7"
100000,"1559340","1895671","1.8561984E7"
100000,"1544591","1990859","1.6816969E7"
100000,"1550670","1968169","1.4571504E7"
100000,"1553316","1944529","1.4633494E7"
100000,"1549223","2006617","1.4983673E7"
100000,"1552843","1967570","1.5261186E7"
100000,"1560352","1917956","1.5302745E7"
100000,"1561674","1909517","1.4702964E7"
100000,"1555220","1930928","1.6104436E7"
100000,"1555013","1941231","1.5075161E7"
100000,"1559983","1917367","1.5414255E7"
100000,"1548379","2015264","1.5390277E7"
