TamArray,NumAsig,NumComp,Tiempo(ns)
78,"660","529","7273.0"
78,"579","512","7544.0"
78,"586","499","6903.0"
78,"566","543","8166.0"
78,"669","530","6578.0"
78,"664","579","7209.0"
78,"676","601","7129.0"
78,"583","579","7719.0"
78,"672","563","6685.0"
78,"646","567","7304.0"
78,"665","545","6989.0"
78,"671","562","6657.0"
78,"584","480","7378.0"
78,"620","487","7503.0"
78,"661","549","6560.0"
78,"614","596","7376.0"
78,"562","476","6891.0"
78,"610","523","6583.0"
78,"576","483","6810.0"
78,"585","466","7146.0"
