TamArray,NumAsig,NumComp,Tiempo(ns)
68,"541","457","6187.0"
68,"644","526","6122.0"
68,"561","463","6078.0"
68,"526","439","5946.0"
68,"509","426","5861.0"
68,"551","446","6904.0"
68,"594","484","5717.0"
68,"629","530","6100.0"
68,"571","514","6949.0"
68,"547","438","6376.0"
68,"562","481","6100.0"
68,"519","422","5719.0"
68,"511","395","6115.0"
68,"560","483","6083.0"
68,"484","388","6463.0"
68,"527","502","6639.0"
68,"565","472","6045.0"
68,"480","390","6926.0"
68,"510","406","6407.0"
68,"559","492","6647.0"
