TamArray,NumAsig,NumComp,Tiempo(ns)
700000,"11972260","15514452","1.24569072E8"
700000,"11978780","15418045","1.21450091E8"
700000,"11919858","15894342","1.27460851E8"
700000,"12004946","15309207","1.24892395E8"
700000,"11928230","15677369","1.2412325E8"
700000,"11988563","15366107","1.32128886E8"
700000,"11873317","15916865","1.28531969E8"
700000,"12010621","15305168","1.20769742E8"
700000,"12017451","15267109","1.38271917E8"
700000,"11949215","15696043","1.21953245E8"
700000,"11951292","15665466","1.22664994E8"
700000,"11959313","15589258","1.30755553E8"
700000,"11928522","15567760","1.25007416E8"
700000,"11952424","15537277","1.21944972E8"
700000,"11949328","15733956","1.24753282E8"
700000,"11986788","15328997","1.25465171E8"
700000,"11902903","15836968","1.26541716E8"
700000,"11981102","15349432","1.27224975E8"
700000,"11987824","15453192","1.26970754E8"
700000,"11958563","15512509","1.30198322E8"
