TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"126042","152969","1232634.0"
10000,"127437","147289","1250531.0"
10000,"128163","144375","1274030.0"
10000,"126386","152299","1193444.0"
10000,"127896","147528","1371817.0"
10000,"127960","147262","1160642.0"
10000,"126969","147472","1181530.0"
10000,"127744","146204","1248996.0"
10000,"127826","148112","1225472.0"
10000,"126425","150180","1305520.0"
10000,"128380","144232","1237205.0"
10000,"127489","149756","1161898.0"
10000,"127157","145543","1209838.0"
10000,"126960","148973","1159859.0"
10000,"127123","148621","1188852.0"
10000,"127551","145634","1204300.0"
10000,"126867","151345","1152086.0"
10000,"126313","151422","1158559.0"
10000,"126271","150595","1195403.0"
10000,"126921","150205","1204222.0"
