TamArray,NumAsig,NumComp,Tiempo(ns)
28,"176","136","4177.0"
28,"207","162","2434.0"
28,"170","109","2787.0"
28,"191","144","1867.0"
28,"180","136","1696.0"
28,"213","172","1747.0"
28,"206","159","1959.0"
28,"196","149","1671.0"
28,"177","130","2008.0"
28,"211","167","2424.0"
28,"195","151","2284.0"
28,"145","99","2315.0"
28,"190","140","2058.0"
28,"238","194","2842.0"
28,"172","119","2040.0"
28,"170","123","1713.0"
28,"169","122","1847.0"
28,"177","127","2241.0"
28,"175","131","2307.0"
28,"230","181","1873.0"
