300000,"4592717","5923752","3.3064513E7"
300000,"4586163","5913425","3.2317314E7"
300000,"4568367","6020102","3.3707048E7"
300000,"4560762","6112825","3.2105386E7"
300000,"4565990","6090754","3.2077977E7"
300000,"4569008","6048106","3.1904334E7"
300000,"4549348","6304969","3.404249E7"
300000,"4578073","5974488","3.1973756E7"
300000,"4581292","5935233","3.1955583E7"
300000,"4563251","6004117","3.2700284E7"
300000,"4580402","5935599","3.3755128E7"
300000,"4576344","5980672","3.2161061E7"
300000,"4571094","5977033","3.172396E7"
300000,"4584985","5944570","3.2236851E7"
300000,"4582404","5963941","3.3400451E7"
300000,"4565700","6099003","3.1840769E7"
300000,"4567571","6006488","3.1875632E7"
300000,"4583027","5944793","3.3068139E7"
300000,"4589211","5961035","3.3326857E7"
300000,"4532452","6361002","3.1884957E7"
