TamArray,NumAsig,NumComp,Tiempo(ns)
500000,"8160219","11009375","1.53232187E8"
500000,"8154573","11157289","1.51065404E8"
500000,"8132910","11204919","1.52031929E8"
500000,"8154705","11085978","1.60706359E8"
500000,"8138664","11402874","1.55233698E8"
500000,"8161383","11071929","1.64900303E8"
500000,"8117535","11325599","1.57957784E8"
500000,"8127159","11248035","1.78529604E8"
500000,"8146833","11306341","1.69717341E8"
500000,"8107545","11440024","2.12578676E8"
500000,"8135673","11303911","1.85132197E8"
500000,"8146083","11136235","1.59068359E8"
500000,"8163399","11036760","1.62685232E8"
500000,"8096487","11438697","1.60540884E8"
500000,"8157315","11090259","1.89378981E8"
500000,"8134422","11359379","1.97630121E8"
500000,"8181234","10979638","1.85976013E8"
500000,"8195601","10900749","1.63050682E8"
500000,"8139225","11183172","1.57106096E8"
500000,"8172102","11059599","1.6568104E8"
