TamArray,NumAsig,NumComp,Tiempo(ns)
800000,"13378086","18870879","2.8346928E8"
800000,"13389750","18613705","2.63450163E8"
800000,"13418397","18420477","2.63402562E8"
800000,"13470351","18194537","2.66980881E8"
800000,"13431822","18330347","2.5364416E8"
800000,"13470567","18285254","2.89053723E8"
800000,"13386060","18756874","2.71114931E8"
800000,"13467498","18225815","2.6787749E8"
800000,"13433577","18530196","2.79563839E8"
800000,"13474086","18164788","2.71779512E8"
800000,"13431828","18391596","2.62595122E8"
800000,"13456488","18272465","2.62857595E8"
800000,"13456731","18292226","2.62586711E8"
800000,"13428564","18482294","2.76947835E8"
800000,"13272678","19597442","2.63018774E8"
800000,"13473867","18144233","2.73741606E8"
800000,"13480551","18075125","2.76995953E8"
800000,"13456104","18365279","2.94341705E8"
800000,"13483416","18126607","2.6519154E8"
800000,"13470417","18197734","2.60929517E8"
