TamArray,NumAsig,NumComp,Tiempo(ns)
80000,"1150605","1520179","2.1245236E7"
80000,"1161699","1496751","2.2023397E7"
80000,"1151037","1549069","2.19962E7"
80000,"1150008","1537558","2.1992536E7"
80000,"1153971","1509533","2.2556778E7"
80000,"1147296","1616190","2.1561005E7"
80000,"1149465","1563298","2.1786377E7"
80000,"1157676","1495922","2.1876526E7"
80000,"1152753","1543545","2.1791037E7"
80000,"1148439","1568020","2.2410289E7"
80000,"1156203","1509946","2.2128173E7"
80000,"1155006","1508210","2.2711863E7"
80000,"1154835","1542818","2.1574092E7"
80000,"1154109","1528759","2.7613395E7"
80000,"1155429","1511850","2.3717666E7"
80000,"1157925","1510600","2.2442864E7"
80000,"1146996","1578996","2.1805154E7"
80000,"1153086","1523250","2.1848606E7"
80000,"1148049","1554479","2.2757791E7"
80000,"1157553","1507868","2.1612931E7"
