TamArray,NumAsig,NumComp,Tiempo(ns)
50000,"692052","948830","1.3042974E7"
50000,"699939","908516","1.3252007E7"
50000,"696723","905331","1.3338319E7"
50000,"693891","926932","1.3156018E7"
50000,"698661","912476","1.5139085E7"
50000,"703488","885980","1.306264E7"
50000,"699798","901557","1.2956246E7"
50000,"695472","921329","1.2945978E7"
50000,"689667","946014","1.3289419E7"
50000,"696663","911458","1.3191274E7"
50000,"697257","898707","1.2784885E7"
50000,"698721","900662","1.3078057E7"
50000,"691629","935996","1.3483138E7"
50000,"697278","928011","1.2646062E7"
50000,"695739","905128","1.2408695E7"
50000,"698343","900786","1.2696555E7"
50000,"695850","912475","1.2499562E7"
50000,"693336","956226","1.4314335E7"
50000,"695859","933766","1.2738624E7"
50000,"692805","925469","1.2787913E7"
