TamArray,NumAsig,NumComp,Tiempo(ns)
63,"477","440","48068.0"
63,"435","437","30774.0"
63,"462","443","32259.0"
63,"468","445","62123.0"
63,"483","435","30562.0"
63,"444","473","37468.0"
63,"423","411","30642.0"
63,"471","449","33780.0"
63,"405","388","41205.0"
63,"444","446","32630.0"
63,"489","448","35739.0"
63,"456","448","35171.0"
63,"342","377","16180.0"
63,"465","428","24561.0"
63,"423","403","30398.0"
63,"438","445","21698.0"
63,"423","419","16526.0"
63,"417","386","15684.0"
63,"357","360","13172.0"
63,"429","404","16579.0"
