TamArray,NumAsig,NumComp,Tiempo(ns)
200000,"2968301","3908909","3.6895868E7"
200000,"2967605","3895914","3.9136885E7"
200000,"3000058","3882188","3.6513987E7"
200000,"2946815","4017939","3.6580446E7"
200000,"2962689","3902224","3.6109656E7"
200000,"2975775","3893707","3.7836824E7"
200000,"3023730","3934454","3.5616862E7"
200000,"2974351","3855287","3.6770573E7"
200000,"2981478","3800468","3.5613677E7"
200000,"2966100","3872160","3.4459921E7"
200000,"2965036","3902702","3.4258081E7"
200000,"2959938","3924840","3.5050623E7"
200000,"3012639","3934967","3.5813813E7"
200000,"2980197","3797803","3.5467205E7"
200000,"2987446","3787221","3.5884002E7"
200000,"2931166","4237522","3.7214377E7"
200000,"2973970","3903847","3.6320702E7"
200000,"2971139","3865306","3.5774832E7"
200000,"2962302","3925788","3.4680381E7"
200000,"2969231","3906172","3.5072213E7"
