TamArray,NumAsig,NumComp,Tiempo(ns)
63,"483","383","4883.0"
63,"452","376","4034.0"
63,"444","353","4609.0"
63,"500","418","3836.0"
63,"476","423","4354.0"
63,"495","431","5833.0"
63,"443","351","5654.0"
63,"495","448","4495.0"
63,"481","403","4240.0"
63,"452","380","4163.0"
63,"485","398","3830.0"
63,"478","388","4923.0"
63,"549","461","4894.0"
63,"497","402","5587.0"
63,"453","385","4475.0"
63,"506","416","3954.0"
63,"518","406","3811.0"
63,"483","393","84760.0"
63,"448","364","4248.0"
63,"451","368","3815.0"
