TamArray,NumAsig,NumComp,Tiempo(ns)
28,"179","138","3336.0"
28,"152","102","2143.0"
28,"193","146","1771.0"
28,"235","194","1893.0"
28,"179","135","2315.0"
28,"208","159","3011.0"
28,"181","137","2925.0"
28,"177","127","2599.0"
28,"183","139","1941.0"
28,"208","167","1810.0"
28,"175","122","1559.0"
28,"197","156","1729.0"
28,"177","128","1640.0"
28,"175","117","1844.0"
28,"190","149","2294.0"
28,"204","162","2583.0"
28,"159","118","2120.0"
28,"210","186","3092.0"
28,"154","98","1610.0"
28,"178","135","1796.0"
