TamArray,NumAsig,NumComp,Tiempo(ns)
68,"493","381","6756.0"
68,"472","433","5373.0"
68,"498","434","4525.0"
68,"524","420","4086.0"
68,"474","400","4798.0"
68,"511","441","3889.0"
68,"490","387","5573.0"
68,"486","437","6476.0"
68,"427","372","7126.0"
68,"482","380","4507.0"
68,"589","534","5202.0"
68,"516","442","6218.0"
68,"501","429","4628.0"
68,"551","454","4286.0"
68,"468","405","4463.0"
68,"489","402","4042.0"
68,"470","390","5038.0"
68,"451","415","5260.0"
68,"572","474","5842.0"
68,"450","403","5212.0"
