TamArray,NumAsig,NumComp,Tiempo(ns)
90000,"1363685","1653737","1.7621882E7"
90000,"1363409","1663095","1.7698656E7"
90000,"1361722","1671611","1.766947E7"
90000,"1362016","1674446","1.760129E7"
90000,"1364636","1657539","1.771264E7"
90000,"1362842","1663555","1.7540374E7"
90000,"1358854","1689633","1.78024E7"
90000,"1358696","1683704","1.7527411E7"
90000,"1358310","1685075","1.7553109E7"
90000,"1359831","1671660","1.766959E7"
90000,"1356599","1688543","1.7542714E7"
90000,"1363152","1659325","1.7627289E7"
90000,"1361514","1672964","1.7581703E7"
90000,"1354054","1683786","1.769779E7"
90000,"1367756","1662358","1.7678219E7"
90000,"1360382","1677743","1.5506864E7"
90000,"1360066","1693279","1.3992163E7"
90000,"1349846","1723935","1.4506516E7"
90000,"1353902","1742067","1.3951978E7"
90000,"1357048","1707558","1.3792307E7"
