TamArray,NumAsig,NumComp,Tiempo(ns)
93,"767","701","7112.0"
93,"781","679","6313.0"
93,"751","646","5986.0"
93,"708","586","7934.0"
93,"733","592","19661.0"
93,"754","633","8368.0"
93,"694","606","7082.0"
93,"650","572","6490.0"
93,"694","616","6417.0"
93,"827","748","6123.0"
93,"742","601","6059.0"
93,"747","632","6247.0"
93,"744","677","5676.0"
93,"758","654","5958.0"
93,"745","652","6171.0"
93,"761","682","5897.0"
93,"739","625","7477.0"
93,"712","645","9314.0"
93,"743","706","8351.0"
93,"755","654","9356.0"
