3,"7,8","1,8","0,00018"
8,"29,8","13,8","0,00023"
13,"57,3","34,9","0,00061"
18,"88,8","58,6","0,00084"
23,"118,25","85,2","0,00108"
28,"157,85","119,95","0,00129"
33,"183,65","138,05","0,00313"
38,"219,75","175,6","0,00189"
43,"255,3","214,3","0,00220"
48,"289,1","243,0","0,00241"
53,"328,05","276,35","0,00283"
58,"361,7","315,2","0,00303"
63,"401,45","355,95","0,00339"
68,"433,5","379,05","0,00360"
73,"480,4","420,95","0,00398"
78,"514,0","461,25","0,00423"
83,"564,4","521,55","0,00669"
88,"595,3","526,2","0,00631"
93,"633,2","587,85","0,00675"
98,"669,9","607,15","0,00710"
10000,"116961,95","141464,45","0,87340"
20000,"247923,1","306303,95","1,81057"
30000,"384076,05","480234,65","2,69527"
40000,"523448,7","667740,0","3,70304"
50000,"667997,5","847572,5","4,61340"
60000,"811667,3","1039738,2","5,71815"
70000,"957355,05","1229773,5","6,72618"
80000,"1103218,95","1430609,0","7,62422"
90000,"1252069,55","1634705,85","8,76723"
100000,"1405568,15","1824165,5","10,04841"
200000,"2951804,55","3862670,75","20,43505"
300000,"4551268,5","6037280,25","31,56279"
400000,"6191381,6","8220824,95","42,95707"
500000,"7840184,4","1,051789765E7","53,96236"
600000,"9535567,85","1,27218335E7","65,83432"
700000,"1,123136785E7","1,510864275E7","77,93035"
800000,"1,29319344E7","1,746947645E7","89,98238"
900000,"1,46797185E7","1,971412945E7","101,06766"
1000000,"1,641317915E7","2,21882194E7","112,89856"
