TamArray,NumAsig,NumComp,Tiempo(ns)
90000,"1261967","1611988","1.6802539E7"
90000,"1270046","1662901","1.7811343E7"
90000,"1260897","1615820","1.8409096E7"
90000,"1255332","1640934","1.7999276E7"
90000,"1254230","1653300","1.8085743E7"
90000,"1264074","1607051","1.8153687E7"
90000,"1263443","1617094","1.7859516E7"
90000,"1252172","1650311","1.7116532E7"
90000,"1262032","1603298","1.7324755E7"
90000,"1258227","1618819","1.914763E7"
90000,"1265366","1600541","1.7795553E7"
90000,"1259453","1635094","1.7810735E7"
90000,"1260757","1617898","1.7911466E7"
90000,"1266182","1599306","1.739758E7"
90000,"1256451","1627286","1.7116371E7"
90000,"1257957","1662460","1.7096846E7"
90000,"1261555","1619284","1.7702514E7"
90000,"1262938","1594261","1.6248121E7"
90000,"1254975","1631098","1.7020345E7"
90000,"1278392","1611820","1.6174063E7"
