TamArray,NumAsig,NumComp,Tiempo(ns)
88,"606","519","10766.0"
88,"640","638","9145.0"
88,"596","501","9074.0"
88,"604","586","9445.0"
88,"586","672","10275.0"
88,"592","530","8938.0"
88,"575","541","12408.0"
88,"598","560","10013.0"
88,"593","544","9482.0"
88,"564","535","9128.0"
88,"572","525","9381.0"
88,"583","529","9802.0"
88,"590","523","13913.0"
88,"600","547","9849.0"
88,"595","523","8933.0"
88,"620","498","9324.0"
88,"593","570","9820.0"
88,"601","533","9385.0"
88,"590","552","9369.0"
88,"593","543","9460.0"
