TamArray,NumAsig,NumComp,Tiempo(ns)
103,"690","618","9969.0"
103,"698","652","9624.0"
103,"711","710","9871.0"
103,"693","625","8613.0"
103,"712","673","9263.0"
103,"678","662","9710.0"
103,"683","623","9367.0"
103,"704","626","9042.0"
103,"717","628","9769.0"
103,"743","720","9489.0"
103,"723","593","13497.0"
103,"716","646","9761.0"
103,"713","674","8993.0"
103,"737","662","13374.0"
103,"708","751","9924.0"
103,"732","663","9095.0"
103,"702","625","9402.0"
103,"722","660","9622.0"
103,"671","647","8994.0"
103,"709","682","9735.0"
