TamArray,NumAsig,NumComp,Tiempo(ns)
300000,"4560269","5897655","5.7726848E7"
300000,"4544328","6007818","7.0366855E7"
300000,"4547355","6025496","6.1222338E7"
300000,"4545961","6087156","6.0250522E7"
300000,"4544192","6002138","5.8245054E7"
300000,"4556591","5899249","5.6813726E7"
300000,"4516395","6213873","5.8313048E7"
300000,"4557715","5953477","5.8381673E7"
300000,"4547995","6009960","5.8458291E7"
300000,"4564777","5952742","6.0642199E7"
300000,"4574805","5860545","5.7460068E7"
300000,"4553767","5967217","5.6747619E7"
300000,"4553931","5952731","5.812173E7"
300000,"4521751","6109680","5.5485242E7"
300000,"4551851","5922974","5.5377099E7"
300000,"4547926","5985996","5.6222386E7"
300000,"4561328","5943181","5.6045946E7"
300000,"4558746","5958035","5.9375784E7"
300000,"4534293","6054934","6.1858833E7"
300000,"4563753","6093911","5.9007453E7"
