TamArray,NumAsig,NumComp,Tiempo(ns)
33,"189","129","3901.0"
33,"174","133","3181.0"
33,"189","137","2954.0"
33,"199","143","4176.0"
33,"184","131","3255.0"
33,"189","150","3366.0"
33,"191","141","3858.0"
33,"189","137","4167.0"
33,"165","135","3231.0"
33,"193","145","2987.0"
33,"170","129","2536.0"
33,"185","160","2871.0"
33,"171","125","2759.0"
33,"188","141","3080.0"
33,"177","136","4820.0"
33,"197","147","2849.0"
33,"190","137","3089.0"
33,"170","138","3240.0"
33,"177","141","2683.0"
33,"188","158","3176.0"
