TamArray,NumAsig,NumComp,Tiempo(ns)
50000,"665299","842521","8021116.0"
50000,"663431","853030","8375537.0"
50000,"664415","850191","8108300.0"
50000,"666043","837598","8105077.0"
50000,"669652","825627","8261021.0"
50000,"662498","854558","8302813.0"
50000,"663573","854894","9252429.0"
50000,"661892","858404","8343448.0"
50000,"664950","855695","8323056.0"
50000,"666939","840174","8459211.0"
50000,"668901","826479","8462441.0"
50000,"666933","854729","8296487.0"
50000,"668818","829577","8263843.0"
50000,"665385","854937","8573280.0"
50000,"666497","830663","8856749.0"
50000,"661992","867585","8264559.0"
50000,"665201","849050","8526761.0"
50000,"666245","835729","8798715.0"
50000,"668504","834347","8483804.0"
50000,"664914","846866","8618680.0"
