TamArray,NumAsig,NumComp,Tiempo(ns)
28,"161","111","3292.0"
28,"164","122","3870.0"
28,"151","112","4213.0"
28,"192","159","3497.0"
28,"160","126","3952.0"
28,"146","94","2789.0"
28,"159","124","3728.0"
28,"159","111","3699.0"
28,"168","121","2738.0"
28,"140","115","3707.0"
28,"168","116","2878.0"
28,"160","122","3628.0"
28,"199","146","3256.0"
28,"165","127","3605.0"
28,"157","105","3116.0"
28,"158","117","3596.0"
28,"158","104","2763.0"
28,"184","128","2917.0"
28,"168","113","12657.0"
28,"173","123","3135.0"
