TamArray,NumAsig,NumComp,Tiempo(ns)
78,"555","497","8711.0"
78,"532","459","8029.0"
78,"530","469","7171.0"
78,"587","472","7049.0"
78,"554","483","7841.0"
78,"567","483","8129.0"
78,"598","481","6938.0"
78,"556","463","7360.0"
78,"543","453","7064.0"
78,"570","480","7055.0"
78,"566","483","8352.0"
78,"500","417","6889.0"
78,"578","467","7679.0"
78,"544","497","7088.0"
78,"522","491","8172.0"
78,"587","486","7184.0"
78,"521","484","7310.0"
78,"597","561","8121.0"
78,"554","474","7101.0"
78,"576","505","7113.0"
