TamArray,NumAsig,NumComp,Tiempo(ns)
300000,"4713418","6076642","5.1533054E7"
300000,"4721035","5982691","5.0867364E7"
300000,"4704768","6221736","5.1441857E7"
300000,"4720863","6057220","5.1788178E7"
300000,"4713126","6014719","5.3048873E7"
300000,"4724952","5975257","5.1254027E7"
300000,"4684323","6163038","5.1383802E7"
300000,"4709810","6146779","5.2044485E7"
300000,"4686986","6174282","5.0889234E7"
300000,"4705095","6065639","5.0225173E7"
300000,"4689773","6201335","5.1625837E7"
300000,"4702990","6100477","5.1282467E7"
300000,"4673397","6215393","5.1006463E7"
300000,"4715210","5989284","4.9352071E7"
300000,"4668231","6296856","4.92695E7"
300000,"4689624","6142147","5.1398899E7"
300000,"4685809","6208307","5.7178231E7"
300000,"4685552","6189534","5.1259827E7"
300000,"4684585","6181762","5.2828272E7"
300000,"4695393","6149614","5.09406E7"
