TamArray,NumAsig,NumComp,Tiempo(ns)
48,"287","209","5572.0"
48,"341","296","5839.0"
48,"314","265","5450.0"
48,"293","225","5201.0"
48,"278","226","4645.0"
48,"304","256","5011.0"
48,"329","251","5148.0"
48,"319","261","4831.0"
48,"306","311","6491.0"
48,"324","289","5262.0"
48,"315","258","5913.0"
48,"310","245","4941.0"
48,"312","253","5077.0"
48,"363","283","4462.0"
48,"296","246","5205.0"
48,"309","264","5027.0"
48,"323","251","4283.0"
48,"335","269","4717.0"
48,"314","253","5467.0"
48,"318","263","4956.0"
