TamArray,NumAsig,NumComp,Tiempo(ns)
800000,"13327966","17845158","1.47695792E8"
800000,"13279501","18043966","1.46114145E8"
800000,"13328842","18000186","1.5333538E8"
800000,"13366715","17476021","1.53919328E8"
800000,"13430993","17190861","1.5224558E8"
800000,"13385406","17504561","1.47431422E8"
800000,"13389310","17349465","1.46737481E8"
800000,"13367480","17443682","1.47173737E8"
800000,"13357967","17603495","1.42986653E8"
800000,"13342672","17663097","1.41258875E8"
800000,"13256948","18206797","1.44041828E8"
800000,"13412125","17437313","1.45304816E8"
800000,"13381430","17449653","1.43322799E8"
800000,"13322764","17816276","1.43948027E8"
800000,"13346851","17649067","1.49877637E8"
800000,"13345582","17659774","1.52618169E8"
800000,"13412018","17356536","1.55336417E8"
800000,"13390757","17317505","1.52034532E8"
800000,"13330075","17924575","1.57282681E8"
800000,"13238647","18478977","1.67443121E8"
