TamArray,NumAsig,NumComp,Tiempo(ns)
23,"170","149","4612.0"
23,"144","105","2999.0"
23,"113","69","2317.0"
23,"129","90","2567.0"
23,"101","62","2784.0"
23,"130","88","2337.0"
23,"146","101","2653.0"
23,"152","108","2636.0"
23,"125","83","2651.0"
23,"129","96","2674.0"
23,"109","79","3175.0"
23,"133","86","2633.0"
23,"129","85","2734.0"
23,"145","100","2569.0"
23,"160","118","2798.0"
23,"144","94","2153.0"
23,"117","84","2729.0"
23,"132","88","2944.0"
23,"118","82","2605.0"
23,"134","93","2702.0"
