TamArray,NumAsig,NumComp,Tiempo(ns)
63,"420","331","5180.0"
63,"415","376","4939.0"
63,"439","353","4260.0"
63,"448","376","6111.0"
63,"463","382","5690.0"
63,"417","343","4926.0"
63,"436","360","6784.0"
63,"421","338","4523.0"
63,"461","356","4521.0"
63,"480","392","4253.0"
63,"397","372","6649.0"
63,"405","340","5009.0"
63,"400","338","6655.0"
63,"460","379","6807.0"
63,"454","344","4677.0"
63,"394","368","4551.0"
63,"403","378","4411.0"
63,"402","426","4998.0"
63,"408","337","4388.0"
63,"452","371","4146.0"
