TamArray,NumAsig,NumComp,Tiempo(ns)
700000,"11472405","15540204","1.30671593E8"
700000,"11517015","15146640","1.2954273E8"
700000,"11519997","15166678","1.30021115E8"
700000,"11543513","15149576","1.37340297E8"
700000,"11539071","15100666","1.36025378E8"
700000,"11527858","15315252","1.34369361E8"
700000,"11569946","14918364","1.39047778E8"
700000,"11526467","15098048","1.37803852E8"
700000,"11505052","15303023","1.31358739E8"
700000,"11495096","15286241","1.34070521E8"
700000,"11570804","14972138","1.64438354E8"
700000,"11513344","15190543","1.65759043E8"
700000,"11547513","14981877","1.58779795E8"
700000,"11484811","15429887","1.36782036E8"
700000,"11564049","15006063","1.28823564E8"
700000,"11541243","15053856","1.31021626E8"
700000,"11502664","15214968","1.2986567E8"
700000,"11523220","15151212","1.27234117E8"
700000,"11495638","15391314","1.35121667E8"
700000,"11499736","15372579","1.28744929E8"
