TamArray,NumAsig,NumComp,Tiempo(ns)
1000000,"16780687","22634396","2.53763892E8"
1000000,"16810057","22363443","2.0556569E8"
1000000,"16872656","22112158","2.18273525E8"
1000000,"16840233","22498014","1.96238433E8"
1000000,"16896782","21964362","1.89563561E8"
1000000,"16815125","22338610","1.90674244E8"
1000000,"16699935","23420155","1.95249678E8"
1000000,"16871760","22087206","1.92853543E8"
1000000,"16817474","22426429","1.92660987E8"
1000000,"16857741","22101677","1.92310061E8"
1000000,"16751152","22877442","2.13517102E8"
1000000,"16809644","22507461","2.02783409E8"
1000000,"16803514","22506724","2.04662076E8"
1000000,"16814369","22306629","1.95793262E8"
1000000,"16777125","22738111","1.89460936E8"
1000000,"16835868","22699247","1.99325169E8"
1000000,"16819271","22405837","1.97939332E8"
1000000,"16771563","22470569","2.10173043E8"
1000000,"16789626","22565794","1.94727345E8"
1000000,"16818629","22416730","2.11630475E8"
