TamArray,NumAsig,NumComp,Tiempo(ns)
60000,"835009","1059293","9836882.0"
60000,"829517","1083472","9565062.0"
60000,"835107","1051644","9554783.0"
60000,"834652","1061709","9607558.0"
60000,"833605","1058757","9230055.0"
60000,"830166","1095285","9491997.0"
60000,"834428","1048100","9161248.0"
60000,"837303","1049737","1.021797E7"
60000,"834115","1059667","1.0148325E7"
60000,"833422","1057873","1.1626875E7"
60000,"831387","1068467","1.1667573E7"
60000,"837938","1053454","1.1739052E7"
60000,"835958","1039106","1.1600613E7"
60000,"839407","1029565","1.126119E7"
60000,"831812","1059889","8880106.0"
60000,"835933","1042729","8929437.0"
60000,"834112","1048199","1.0267315E7"
60000,"839126","1030626","9070562.0"
60000,"836733","1039513","9314670.0"
60000,"833585","1037943","9298447.0"
