TamArray,NumAsig,NumComp,Tiempo(ns)
70000,"1017530","1265598","1.1290052E7"
70000,"1018115","1240672","1.0694168E7"
70000,"1012300","1287617","1.0479298E7"
70000,"1013645","1260082","1.0139079E7"
70000,"1017449","1290223","1.0470186E7"
70000,"1017933","1261675","1.1012353E7"
70000,"1016803","1284712","1.0932219E7"
70000,"1018699","1255608","1.0619072E7"
70000,"1015629","1263480","1.0813877E7"
70000,"1008017","1292733","1.0405307E7"
70000,"1014370","1260564","1.1319713E7"
70000,"1010678","1307545","1.1532269E7"
70000,"1015595","1251250","1.0705873E7"
70000,"1012271","1274956","1.1807239E7"
70000,"1016949","1255504","1.1155383E7"
70000,"1016381","1283387","1.0834475E7"
70000,"1016777","1235657","1.0674103E7"
70000,"1021825","1254331","1.1421048E7"
70000,"1018299","1243413","1.0375376E7"
70000,"1013345","1302979","1.1059434E7"
