TamArray,NumAsig,NumComp,Tiempo(ns)
28,"182","132","2364.0"
28,"170","134","2982.0"
28,"165","128","2304.0"
28,"175","125","1676.0"
28,"182","133","2828.0"
28,"168","133","2505.0"
28,"201","154","2688.0"
28,"148","110","2938.0"
28,"201","149","1849.0"
28,"204","157","1926.0"
28,"174","133","2253.0"
28,"188","133","2326.0"
28,"166","116","2466.0"
28,"190","155","3175.0"
28,"168","117","2655.0"
28,"164","108","1854.0"
28,"160","113","1757.0"
28,"164","129","2261.0"
28,"190","140","1636.0"
28,"154","107","1859.0"
