TamArray,NumAsig,NumComp,Tiempo(ns)
98,"804","741","7472.0"
98,"699","633","9843.0"
98,"775","661","7071.0"
98,"761","692","6717.0"
98,"736","649","6806.0"
98,"736","650","6243.0"
98,"710","595","6902.0"
98,"697","605","6655.0"
98,"742","619","6356.0"
98,"781","721","7110.0"
98,"704","597","7011.0"
98,"717","609","6796.0"
98,"785","636","6793.0"
98,"738","651","6643.0"
98,"797","700","6415.0"
98,"727","685","7146.0"
98,"794","683","6402.0"
98,"748","699","7279.0"
98,"845","768","6493.0"
98,"717","619","6978.0"
