TamArray,NumAsig,NumComp,Tiempo(ns)
800000,"13628577","17574164","1.49611898E8"
800000,"13636840","17628214","1.46902213E8"
800000,"13650475","17579123","1.64102217E8"
800000,"13607589","17626957","1.48225149E8"
800000,"13625942","17591540","1.48176188E8"
800000,"13676549","17519641","1.45197922E8"
800000,"13664836","17439102","1.5012553E8"
800000,"13615192","17699760","1.41071866E8"
800000,"13645358","17680373","1.40943646E8"
800000,"13592096","17748622","1.46454929E8"
800000,"13636557","17683837","1.45465742E8"
800000,"13602568","17908646","1.58799881E8"
800000,"13641794","17502065","1.48237193E8"
800000,"13674548","17636451","1.47184177E8"
800000,"13611652","17644508","1.48760284E8"
800000,"13625454","17689535","1.43315067E8"
800000,"13663776","17553683","1.59692772E8"
800000,"13565750","18165357","1.50967145E8"
800000,"13643055","17515537","1.40159073E8"
800000,"13615903","17710451","1.43763075E8"
