TamArray,NumAsig,NumComp,Tiempo(ns)
68,"458","382","7344.0"
68,"495","409","5369.0"
68,"496","428","4798.0"
68,"494","408","4590.0"
68,"581","474","4430.0"
68,"476","382","4543.0"
68,"464","392","4700.0"
68,"505","440","4782.0"
68,"538","444","5619.0"
68,"520","464","6714.0"
68,"500","400","4557.0"
68,"468","384","4967.0"
68,"451","361","4528.0"
68,"492","371","4335.0"
68,"469","383","4874.0"
68,"455","398","4690.0"
68,"482","392","4263.0"
68,"538","485","5918.0"
68,"493","417","4963.0"
68,"503","420","6053.0"
