TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"125069","147254","1173993.0"
10000,"124994","147560","1234136.0"
10000,"125455","145049","1211360.0"
10000,"125398","145765","1244617.0"
10000,"124261","147218","1258710.0"
10000,"124583","148508","1195649.0"
10000,"125892","142217","1180262.0"
10000,"124898","150045","1236323.0"
10000,"125885","146202","1205976.0"
10000,"124820","147104","1290075.0"
10000,"123800","150161","1295069.0"
10000,"124978","143508","1229265.0"
10000,"125643","146354","1257378.0"
10000,"124389","147722","1203918.0"
10000,"124629","147439","1230615.0"
10000,"124710","148925","1245234.0"
10000,"125894","144891","1244932.0"
10000,"126787","150023","1266625.0"
10000,"125261","148968","1246753.0"
10000,"126124","147592","1243396.0"
