3,"7,35","1,35","0,00014"
8,"29,75","13,75","0,00018"
13,"60,9","35,95","0,00053"
18,"88,2","59,0","0,00070"
23,"122,7","89,55","0,00093"
28,"156,95","118,7","0,00183"
33,"185,2","143,5","0,00136"
38,"222,9","176,7","0,00159"
43,"257,65","210,4","0,00186"
48,"288,95","237,4","0,00203"
53,"335,0","277,5","0,00302"
58,"360,75","312,2","0,00256"
63,"421,7","360,45","0,00443"
68,"441,75","390,7","0,00323"
73,"470,45","426,15","0,00340"
78,"513,8","461,2","0,00357"
83,"555,75","486,8","0,00374"
88,"591,6","549,4","0,00402"
93,"627,3","563,6","0,00430"
98,"665,55","612,3","0,00460"
10000,"116294,75","143148,15","0,82427"
20000,"247623,7","305105,3","1,66587"
30000,"384294,05","477249,45","2,54837"
40000,"523232,3","660463,5","3,48120"
50000,"664413,65","851484,3","4,47830"
60000,"810025,55","1035929,0","5,42890"
70000,"955843,35","1227554,35","6,36841"
80000,"1103987,9","1422635,95","7,23696"
90000,"1253023,65","1607817,45","8,34993"
100000,"1402530,25","1822679,25","9,37255"
200000,"2945789,6","3880088,55","19,50167"
300000,"4549477,85","5974889,55","30,24924"
400000,"6184722,95","8188490,0","41,44602"
500000,"7845835,15","1,04365723E7","52,29621"
600000,"9528597,75","1,267905105E7","62,84552"
700000,"1,121367815E7","1,506188155E7","74,16620"
800000,"1,295307045E7","1,72904991E7","85,68906"
900000,"1,46609083E7","1,969106415E7","102,98611"
1000000,"1,63976305E7","2,21380559E7","117,58026"
