50000,"678899","851050","4051176.0"
50000,"681487","838180","3988866.0"
50000,"680963","845795","4093290.0"
50000,"676043","865420","4061904.0"
50000,"682012","839333","4082390.0"
50000,"676047","872630","4048654.0"
50000,"679414","852075","4041824.0"
50000,"680604","833207","4008553.0"
50000,"674736","871317","3991242.0"
50000,"679234","848327","4093781.0"
50000,"677438","854906","4125233.0"
50000,"675106","864108","3992961.0"
50000,"675024","887840","4123625.0"
50000,"679298","843149","4101490.0"
50000,"677888","872749","3985204.0"
50000,"681128","869746","4116258.0"
50000,"673793","879609","3943019.0"
50000,"672518","878856","4008962.0"
50000,"679806","850204","4002076.0"
50000,"670229","918865","4050764.0"
