800000,"13171755","17660328","7.9546765E7"
800000,"13243512","17365892","7.9120985E7"
800000,"13218665","17420774","7.8163046E7"
800000,"13284538","17301609","7.8732695E7"
800000,"13214356","17408406","7.7904176E7"
800000,"13138669","17717607","7.7118339E7"
800000,"13220847","17451048","7.9971159E7"
800000,"13247529","17316134","7.8562712E7"
800000,"13231539","17407586","7.815253E7"
800000,"13268700","17176183","7.832928E7"
800000,"13145678","17724883","7.7527221E7"
800000,"13233233","17270022","7.8143296E7"
800000,"13204899","17474160","8.0520179E7"
800000,"13242253","17296547","7.870023E7"
800000,"13202218","17601855","7.8079823E7"
800000,"13231558","17315527","7.8147308E7"
800000,"13160762","17885367","7.7852191E7"
800000,"13182934","17520910","7.8209735E7"
800000,"13234641","17355237","7.8779816E7"
800000,"13204725","17434760","7.8898082E7"
