TamArray,NumAsig,NumComp,Tiempo(ns)
33,"235","180","3370.0"
33,"256","193","2008.0"
33,"227","169","1903.0"
33,"283","234","2116.0"
33,"231","182","1880.0"
33,"244","195","1791.0"
33,"250","198","2277.0"
33,"252","201","2716.0"
33,"219","162","3199.0"
33,"245","182","3309.0"
33,"271","216","3182.0"
33,"231","179","2645.0"
33,"212","155","2402.0"
33,"203","145","2625.0"
33,"256","195","2433.0"
33,"183","131","2862.0"
33,"237","176","2263.0"
33,"258","206","2019.0"
33,"231","171","2179.0"
33,"195","134","1975.0"
