TamArray,NumAsig,NumComp,Tiempo(ns)
53,"430","339","3693.0"
53,"349","301","3852.0"
53,"419","333","3207.0"
53,"439","343","2607.0"
53,"411","335","4604.0"
53,"501","398","3334.0"
53,"402","335","3273.0"
53,"520","418","2666.0"
53,"414","339","3101.0"
53,"435","335","3224.0"
53,"448","359","2523.0"
53,"342","285","3266.0"
53,"372","288","2970.0"
53,"478","379","2878.0"
53,"432","371","4618.0"
53,"467","369","3563.0"
53,"431","365","3462.0"
53,"413","335","3349.0"
53,"409","338","2959.0"
53,"395","300","2912.0"
