TamArray,NumAsig,NumComp,Tiempo(ns)
40000,"600677","709523","5188426.0"
40000,"594832","714861","5144170.0"
40000,"595082","711261","5343113.0"
40000,"591273","758448","5110432.0"
40000,"593920","728967","5115909.0"
40000,"595738","710527","5323056.0"
40000,"597982","705037","5368484.0"
40000,"591505","727571","5382989.0"
40000,"593341","721135","5293434.0"
40000,"595752","717361","5214634.0"
40000,"594983","696983","5497901.0"
40000,"595906","714049","5423554.0"
40000,"595052","728997","5327430.0"
40000,"591574","732149","5577233.0"
40000,"599111","709379","5397728.0"
40000,"595708","715588","5491088.0"
40000,"595937","732121","5483532.0"
40000,"593875","738518","5395821.0"
40000,"594211","715191","5417855.0"
40000,"590682","732737","5434550.0"
