TamArray,NumAsig,NumComp,Tiempo(ns)
93,"801","703","6920.0"
93,"771","715","6383.0"
93,"818","700","5846.0"
93,"809","693","6072.0"
93,"770","652","6280.0"
93,"820","775","8406.0"
93,"756","660","8787.0"
93,"853","749","6181.0"
93,"751","608","5849.0"
93,"910","799","5576.0"
93,"712","596","5793.0"
93,"826","763","6857.0"
93,"818","718","5893.0"
93,"805","699","11477.0"
93,"893","792","5524.0"
93,"959","822","5718.0"
93,"778","669","5680.0"
93,"796","706","6369.0"
93,"729","665","8743.0"
93,"860","755","6621.0"
