TamArray,NumAsig,NumComp,Tiempo(ns)
70000,"1084525","1314283","9913337.0"
70000,"1080458","1328084","1.0136033E7"
70000,"1082439","1313524","1.0523085E7"
70000,"1081098","1309275","1.0461319E7"
70000,"1078642","1340301","1.0145675E7"
70000,"1081754","1315685","9973378.0"
70000,"1084522","1306809","1.0018261E7"
70000,"1078828","1343842","9945915.0"
70000,"1078993","1329363","1.0077639E7"
70000,"1075340","1377962","9981972.0"
70000,"1081766","1314084","9888674.0"
70000,"1082549","1309362","1.0372234E7"
70000,"1082146","1316519","1.0312377E7"
70000,"1083673","1322739","1.0465298E7"
70000,"1090794","1289863","1.0670395E7"
70000,"1082213","1324659","1.0460755E7"
70000,"1081349","1319218","9723682.0"
70000,"1077993","1352907","9806924.0"
70000,"1081305","1315909","1.0109734E7"
70000,"1081284","1311423","9866093.0"
