3,"7,4","1,4","0,00020"
8,"35,05","19,45","0,00155"
13,"65,2","40,75","0,00084"
18,"99,0","67,45","0,00128"
23,"132,7","96,4","0,00167"
28,"165,05","128,3","0,00196"
33,"204,55","156,0","0,00223"
38,"241,4","194,7","0,00262"
43,"285,35","233,95","0,00548"
48,"319,0","263,9","0,00425"
53,"360,95","306,55","0,00390"
58,"399,45","343,7","0,00432"
63,"448,6","389,9","0,00448"
68,"478,7","415,0","0,00491"
73,"521,45","462,65","0,00534"
78,"556,6","497,1","0,00652"
83,"614,7","558,3","0,00606"
88,"639,4","582,1","0,00787"
93,"685,6","625,25","0,00954"
98,"729,3","661,15","0,00900"
10000,"122512,0","147410,8","1,13206"
20000,"258700,6","319343,55","2,19521"
30000,"401077,1","499557,95","3,22500"
40000,"545799,65","685532,4","4,34497"
50000,"694312,5","876052,9","5,42465"
60000,"845184,35","1069427,1","6,68359"
70000,"1097469,1","1364505,4","7,97451"
80000,"1150309,4","1468699,45","9,04290"
90000,"1303798,9","1674346,2","10,29865"
100000,"1462329,9","1870101,25","11,45676"
200000,"3071389,5","3971232,75","23,91143"
300000,"4723098,15","6153152,65","36,71572"
400000,"6408601,95","8449710,6","49,52306"
500000,"8134625,4","1,07123929E7","63,06093"
600000,"9867725,75","1,30648785E7","76,09872"
700000,"1,16245694E7","1,546767555E7","88,60350"
800000,"1,340514325E7","1,778992825E7","102,76935"
900000,"1,5202879E7","2,012304325E7","116,47890"
1000000,"1,696152275E7","2,269796865E7","129,69126"
