TamArray,NumAsig,NumComp,Tiempo(ns)
1000000,"16391453","22158365","2.28417753E8"
1000000,"16355114","22321740","2.27008342E8"
1000000,"16253273","23160598","2.17020277E8"
1000000,"16543326","21589932","2.27272875E8"
1000000,"16278748","23110132","2.17129176E8"
1000000,"16430937","22026364","2.22638868E8"
1000000,"16356443","22265455","2.26345248E8"
1000000,"16309216","22774080","2.48253993E8"
1000000,"16388544","22174437","2.23876905E8"
1000000,"16413471","22317586","2.20085741E8"
1000000,"16481613","21860503","2.21195359E8"
1000000,"16384963","22209019","2.24170649E8"
1000000,"16395460","22317918","2.14905786E8"
1000000,"16430582","21886578","2.50601234E8"
1000000,"16612399","22953788","2.23475739E8"
1000000,"16469528","21788868","2.34280696E8"
1000000,"16339303","22472865","2.1745897E8"
1000000,"16468131","21836098","2.208812E8"
1000000,"16354836","22452126","2.09855539E8"
1000000,"16431523","21917421","2.28834606E8"
