TamArray,NumAsig,NumComp,Tiempo(ns)
68,"440","358","7520.0"
68,"402","347","6843.0"
68,"434","384","6972.0"
68,"428","353","8952.0"
68,"448","388","10228.0"
68,"449","357","7253.0"
68,"424","360","7029.0"
68,"439","367","7022.0"
68,"461","389","7489.0"
68,"435","348","6369.0"
68,"421","361","6654.0"
68,"430","403","7234.0"
68,"434","401","8499.0"
68,"438","376","8388.0"
68,"446","389","7813.0"
68,"433","352","6828.0"
68,"443","397","7429.0"
68,"427","359","7709.0"
68,"447","383","7069.0"
68,"446","358","6595.0"
