TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"116333","141044","1578279.0"
10000,"116983","146937","1501138.0"
10000,"117117","142859","1537960.0"
10000,"116605","141901","1549417.0"
10000,"116517","144744","1502828.0"
10000,"117273","139459","1533665.0"
10000,"117459","139318","1484775.0"
10000,"116997","140090","1559792.0"
10000,"116479","143384","1467085.0"
10000,"117017","140919","1558428.0"
10000,"116216","141812","1542740.0"
10000,"116761","141347","1566729.0"
10000,"117166","142715","1509185.0"
10000,"117023","141797","1627020.0"
10000,"116195","141740","1529489.0"
10000,"117683","138214","1541163.0"
10000,"116815","139569","1619840.0"
10000,"115564","144426","1616599.0"
10000,"116709","139543","1510177.0"
10000,"117041","139974","1979194.0"
