TamArray,NumAsig,NumComp,Tiempo(ns)
58,"367","313","6795.0"
58,"370","311","6161.0"
58,"368","308","6062.0"
58,"365","321","6026.0"
58,"370","331","6260.0"
58,"367","334","6525.0"
58,"351","304","7857.0"
58,"349","289","6377.0"
58,"364","297","5999.0"
58,"396","318","6157.0"
58,"362","291","5697.0"
58,"377","351","5950.0"
58,"342","329","5962.0"
58,"351","324","8035.0"
58,"331","282","6005.0"
58,"363","321","5640.0"
58,"341","287","5831.0"
58,"359","348","6177.0"
58,"371","320","6095.0"
58,"376","323","6360.0"
