TamArray,NumAsig,NumComp,Tiempo(ns)
28,"150","120","4141.0"
28,"145","113","2873.0"
28,"147","106","3371.0"
28,"161","133","3856.0"
28,"154","110","3240.0"
28,"152","122","3576.0"
28,"158","123","3461.0"
28,"153","108","3223.0"
28,"144","107","3271.0"
28,"141","105","3157.0"
28,"157","114","4592.0"
28,"154","102","3454.0"
28,"147","102","3041.0"
28,"166","144","3728.0"
28,"157","110","3338.0"
28,"158","120","3644.0"
28,"159","123","3254.0"
28,"147","120","3667.0"
28,"156","116","3566.0"
28,"162","126","3198.0"
