TamArray,NumAsig,NumComp,Tiempo(ns)
80000,"1111551","1392444","1.4705641E7"
80000,"1103903","1415525","1.4929294E7"
80000,"1110099","1397423","1.456548E7"
80000,"1105855","1443911","1.4155827E7"
80000,"1104473","1420733","1.4474377E7"
80000,"1105615","1423984","1.4286187E7"
80000,"1110849","1406757","1.4330999E7"
80000,"1109761","1387802","1.4109179E7"
80000,"1108551","1446928","1.3778064E7"
80000,"1105405","1397144","1.427284E7"
80000,"1107228","1418585","1.4811582E7"
80000,"1109004","1399386","1.5999103E7"
80000,"1107178","1422225","1.7388376E7"
80000,"1107036","1399289","1.6330247E7"
80000,"1121218","1458437","1.5550954E7"
80000,"1092344","1520932","1.4544621E7"
80000,"1105877","1410799","1.483932E7"
80000,"1103661","1429049","1.5377252E7"
80000,"1094462","1511050","1.5221262E7"
80000,"1095235","1487924","1.5525181E7"
