TamArray,NumAsig,NumComp,Tiempo(ns)
73,"470","446","8567.0"
73,"490","416","10624.0"
73,"483","389","9770.0"
73,"463","417","8242.0"
73,"467","465","7882.0"
73,"459","433","10158.0"
73,"465","413","7955.0"
73,"493","446","7720.0"
73,"471","440","8217.0"
73,"489","429","6998.0"
73,"468","402","7271.0"
73,"469","453","10277.0"
73,"492","380","7376.0"
73,"473","402","7970.0"
73,"493","454","7723.0"
73,"472","460","9827.0"
73,"454","422","9674.0"
73,"494","454","8063.0"
73,"477","422","7617.0"
73,"491","423","10108.0"
