TamArray,NumAsig,NumComp,Tiempo(ns)
33,"166","131","4671.0"
33,"169","125","3737.0"
33,"183","136","4812.0"
33,"195","140","5034.0"
33,"190","171","4506.0"
33,"185","142","3303.0"
33,"185","139","3781.0"
33,"179","147","3443.0"
33,"182","128","3409.0"
33,"190","141","3483.0"
33,"190","164","3700.0"
33,"181","164","4156.0"
33,"186","137","3693.0"
33,"182","148","3174.0"
33,"189","150","3567.0"
33,"181","133","5015.0"
33,"172","132","3580.0"
33,"189","144","3834.0"
33,"189","137","3445.0"
33,"183","152","4390.0"
