TamArray,NumAsig,NumComp,Tiempo(ns)
53,"321","336","6301.0"
53,"305","243","5825.0"
53,"306","287","5610.0"
53,"487","440","4298.0"
53,"320","274","5559.0"
53,"318","287","5575.0"
53,"339","279","6822.0"
53,"340","282","6114.0"
53,"313","257","5262.0"
53,"308","255","5346.0"
53,"338","259","5671.0"
53,"338","291","5636.0"
53,"324","256","5346.0"
53,"317","276","5768.0"
53,"334","289","7166.0"
53,"347","262","5652.0"
53,"326","249","5388.0"
53,"326","252","5669.0"
53,"318","272","24380.0"
53,"322","273","6306.0"
