TamArray,NumAsig,NumComp,Tiempo(ns)
78,"549","460","6954.0"
78,"513","488","8239.0"
78,"509","440","5637.0"
78,"532","458","7912.0"
78,"533","456","5611.0"
78,"511","426","5584.0"
78,"557","482","6135.0"
78,"551","460","5623.0"
78,"545","506","5759.0"
78,"507","439","5731.0"
78,"544","464","5134.0"
78,"563","475","5449.0"
78,"601","510","5113.0"
78,"569","466","7379.0"
78,"559","472","7657.0"
78,"571","497","5876.0"
78,"526","489","6103.0"
78,"529","448","6073.0"
78,"506","465","5953.0"
78,"548","537","5945.0"
