TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"119029","148923","1531744.0"
10000,"122023","147733","1349782.0"
10000,"119704","146937","1298262.0"
10000,"120114","142518","1393879.0"
10000,"120150","141569","1363877.0"
10000,"119340","149522","1284277.0"
10000,"119819","141773","1350565.0"
10000,"120145","143606","1320969.0"
10000,"120476","139012","1339587.0"
10000,"120153","146788","1385832.0"
10000,"118780","150974","1293125.0"
10000,"119786","144195","1420451.0"
10000,"119329","143345","1262887.0"
10000,"119103","146894","1387018.0"
10000,"119834","144102","1277364.0"
10000,"120250","141406","1346383.0"
10000,"120041","140318","1379612.0"
10000,"119607","143203","1353575.0"
10000,"120750","140222","1293259.0"
10000,"119022","148050","1297468.0"
